accession_no,author,cdli_id,collection,credits,date_of_origin,dates_referenced,designation,display_name,dynastic_seat,excavation_no,exemplars,findspot_square,genre,id_composite,language,material,museum_no,object_type,period,pleiades_id,popular_name,primary_publication,provenience,publication_date,publication_history,ruler,script,script_remarks,script_type,seal_id,subgenre,subgenre_remarks,text_remarks,year_name_eponym
"","","P463304","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005720/."," ca. 1353-1318","","Aššur-uballiṭ I 2","RIAo Aššur-uballiṭ I 2","Assyria","","Ist A 03649 (Ass 04064); BM 103388 (1911-04-8, 0078)","","Royal Inscription","Q005720","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.73.2","Aššur-uballiṭ I 2","Ashur","","","Aššur-uballiṭ I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-uballit I","","",""
"","","P463305","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005721/."," ca. 1353-1318","","Aššur-uballiṭ I 3","RIAo Aššur-uballiṭ I 3","Assyria","","VA 05814 (Ass 02104)","","Royal Inscription","Q005721","Akkadian","stone","","flint-shaped stone","Middle Assyrian","893945","RIMA 1 A.0.73.3","Aššur-uballiṭ I 3","Ashur","","","Aššur-uballiṭ I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-uballit I","","",""
"","","P463306","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005722/."," ca. 1353-1318","","Aššur-uballiṭ I 4","RIAo Aššur-uballiṭ I 4","Assyria","","VAT 09554 (Ass 20456)","","Royal Inscription","Q005722","Akkadian","clay","","tablet","Middle Assyrian","893945","RIMA 1 A.0.73.4","Aššur-uballiṭ I 4","Ashur","","","Aššur-uballiṭ I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-uballit I","","",""
"","","P463307","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005723/."," ca. 1353-1318","","Aššur-uballiṭ I 5","RIAo Aššur-uballiṭ I 5","Assyria","","Ist A 03578 (Ass 15596)","","Royal Inscription","Q005723","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.73.5","Aššur-uballiṭ I 5","Ashur","","","Aššur-uballiṭ I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-uballit I","","",""
"","","P463308","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005724/."," ca. 1353-1318","","Aššur-uballiṭ I 6","RIAo Aššur-uballiṭ I 6","Assyria","","VAT 08995 (Ass 14446cy); VAT 08945 (Ass 14446bn); VAT 08790 (Ass 14446ad)","","Royal Inscription","Q005724","Akkadian","clay","","seal (impression)","Middle Assyrian","893945","RIMA 1 A.0.73.6","Aššur-uballiṭ I 6","Ashur","","","Aššur-uballiṭ I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-uballit I","","",""
"","","P463309","","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005725/."," ca. 1353-1318","","Aššur-uballiṭ I 7","RIAo Aššur-uballiṭ I 7","Assyria","","Ass 16841; Ass 08209","","Royal Inscription","Q005725","Akkadian","clay","","vessel","Middle Assyrian","893945","RIMA 1 A.0.73.7","Aššur-uballiṭ I 7","Ashur","","","Aššur-uballiṭ I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-uballit I","","",""
"","","P463310","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005726/."," ca. 1353-1318","","Aššur-uballiṭ I 1001","RIAo Aššur-uballiṭ I 1001","Assyria","","BM 121147 (1929-10-12, 0156); BM 121148 (1929-10-12, 0157); 1932-12-10, 0019","","Royal Inscription","Q005726","Akkadian","stone","","uncertain","Middle Assyrian","874621","RIMA 1 A.0.73.1001","Aššur-uballiṭ I 1001","Nineveh","","","Aššur-uballiṭ I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-uballit I","","",""
"","","P463311","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005727/."," ca. 1353-1318","","Aššur-uballiṭ I 1002","RIAo Aššur-uballiṭ I 1002","Assyria","","VA Ass 02094 (Ass 22583)","","Royal Inscription","Q005727","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.73.1002","Aššur-uballiṭ I 1002","Ashur","","","Aššur-uballiṭ I ","Middle Assyrian","inscribed","Cuneiform","","Ashur-uballit I","","",""
"","","P463312","Arkeoloji Müzeleri, Istanbul, Turkey; Oriental Institute, University of Chicago, Chicago, Illinois, USA","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005728/."," ca. 1317-1308","","Enlil-narari I 1","RIAo Enlil-narari I 1","Assyria","","A 16930; Ist A 03520 (Ass 10385); Ist A 03566 (Ass 13534)","","Royal Inscription","Q005728","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.74.1","Enlil-narari I 1","Ashur","","","Enlil-narari I ","Middle Assyrian","inscribed","Cuneiform","","Enlil-narari I ","","",""
"","","P463313","","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005729/."," ca. 1317-1308","","Enlil-narari I 1001","RIAo Enlil-narari I 1001","Assyria","","Ass 06211","","Royal Inscription","Q005729","Akkadian","stone","","tablet","Middle Assyrian","893945","RIMA 1 A.0.74.1001","Enlil-narari I 1001","Ashur","","","Enlil-narari I ","Middle Assyrian","inscribed","Cuneiform","","Enlil-narari I ","","",""
"","","P463314","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005730/."," ca. 1307-1296","","Arik-din-ili 1","RIAo Arik-din-ili 1","Assyria","","VA 05917 (Ass 18217)","","Royal Inscription","Q005730","Akkadian","stone","","tablet","Middle Assyrian","893945","RIMA 1 A.0.75.1","Arik-din-ili 1","Ashur","","","Arik-din-ili ","Middle Assyrian","inscribed","Cuneiform","","Arik-din-ili","","",""
"","","P463315","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005731/."," ca. 1307-1296","","Arik-din-ili 2","RIAo Arik-din-ili 2","Assyria","","BM 091059 (1879-07-08, 0303)","","Royal Inscription","Q005731","Akkadian","stone","","cylinder","Middle Assyrian","893945","RIMA 1 A.0.75.2","Arik-din-ili 2","Ashur","","","Arik-din-ili ","Middle Assyrian","inscribed","Cuneiform","","Arik-din-ili","","",""
"","","P463316","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005732/."," ca. 1307-1296","","Arik-din-ili 3","RIAo Arik-din-ili 3","Assyria","","Ist A 03614 (Ass 18530A)","","Royal Inscription","Q005732","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.75.3","Arik-din-ili 3","Ashur","","","Arik-din-ili ","Middle Assyrian","inscribed","Cuneiform","","Arik-din-ili","","",""
"","","P463317","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005733/."," ca. 1307-1296","","Arik-din-ili 4","RIAo Arik-din-ili 4","Assyria","","Ist A 03612 (Ass 18477)","","Royal Inscription","Q005733","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.75.4","Arik-din-ili 4","Ashur","","","Arik-din-ili ","Middle Assyrian","inscribed","Cuneiform","","Arik-din-ili","","",""
"","","P463318","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005734/."," ca. 1307-1296","","Arik-din-ili 5","RIAo Arik-din-ili 5","Assyria","","Ist A 03613 (Ass 18527A)	","","Royal Inscription","Q005734","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.75.5","Arik-din-ili 5","Ashur","","","Arik-din-ili ","Middle Assyrian","inscribed","Cuneiform","","Arik-din-ili","","",""
"","","P463319","Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005735/."," ca. 1307-1296","","Arik-din-ili 6","RIAo Arik-din-ili 6","Assyria","","Ist A 03627 (Ass 18855)","","Royal Inscription","Q005735","Akkadian","clay","","cone","Middle Assyrian","893945","RIMA 1 A.0.75.6","Arik-din-ili 6","Ashur","","","Arik-din-ili ","Middle Assyrian","inscribed","Cuneiform","","Arik-din-ili","","",""
"","","P463320","","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005736/."," ca. 1307-1296","","Arik-din-ili 7","RIAo Arik-din-ili 7","Assyria","","Lenormat, Revue Archéologique 2e série 20 pp. 350-","","Royal Inscription","Q005736","Akkadian","clay","","brick","Middle Assyrian","893945","RIMA 1 A.0.75.7","Arik-din-ili 7","Ashur","","","Arik-din-ili ","Middle Assyrian","inscribed","Cuneiform","","Arik-din-ili","","",""
"","","P463321","J. Pierpont Morgan Library Collection, Yale Babylonian Collection, New Haven, Connecticut, USA","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005737/."," ca. 1307-1296","","Arik-din-ili 8","RIAo Arik-din-ili 8","Assyria","","MLC 01300","","Royal Inscription","Q005737","Akkadian","clay","","tablet","Middle Assyrian","893945","RIMA 1 A.0.75.8","Arik-din-ili 8","Ashur","","","Arik-din-ili ","Middle Assyrian","inscribed","Cuneiform","","Arik-din-ili","","",""
